tweet_id,text,task1
1130169804789243904,RT @DlMPLESKZ: TAEHYUNG’S ASS I CANT BREATHEIERJDJ https://t.co/ovUrbmBcTA,HOF
1126950898788372480,@timmounce Will probably go to United the traitor,NOT
1123671313766334467,RT @alliextina: Armys always apologizing for shit they didn't do lmao,HOF
1123596067965165569,Yessss!!! THEY WERE RUNNING OUR GOVERNMENT!!,NOT
1123807150487298048,RT @sighbrattt: i be depressed and horny idk if i wanna fuck or die 😭🤦🏽‍♀️,HOF
1130135398909468673,RT @DonladyWon: What the fuck do y’all be talking about on this app? https://t.co/D529Qsresy,HOF
1126819516397367297,"Me: Man, 2018 was the rainiest year ever, especially on the weekends. At least it can’t get any worse. 

2019: Here… https://t.co/uPFXzIQ9yL",NOT
1130049394718466048,You know you fat when you walk like yo ass stank.!....,HOF
1123662048536215554,So fine 😍,NOT
1123625834919677952,RT @soulfulvegan269: I cannot believe for the first 29 years of my life I didn’t know cows had to be pregnant to produce milk. Fuck dairy f…,HOF
1126980074350059520,"RT @DamierGenesis: “Don’t Need No Hateration, Holleration in this Danceree” https://t.co/EqMbvU0LtT",NOT
1123748270872854533,RT @_JR_Hoffa: @WavyHardaway this jacket is legendary sick I didn’t get mines when I had the chance @NotPressed https://t.co/5QByoIoyrq,HOF
1127007165355446273,"RT @Ezidi2: ""I was 12 when IS took me. I was sold to eight men, but only three raped me. The others used me as a slave""

In 2014 Islamic St…",HOF
1123551830619901952,RT @AprilDawnR1974: I bet you’re not doing what you’re supposed to be doing right now.,NOT
1123544142464684032,RT @Channel4: Is where you’re from a factor in where you’re going? #GreatBritishSchoolSwap tonight 9pm https://t.co/0cn5iS36Eo,NOT
1123556624709365760,RT @okaayday: men are sick. like actually sick https://t.co/UXEInlX2cF,HOF
1123547548248047616,Bitches be pressed as fuuuuuck!!!!! You don't like my content... Stay the fuck off my shit!!!!! Dyke asses!!!,HOF
1123658672125743106,"RT @funder: All you need to know about Lindsey Graham is in this short video clip below, where he winks and smiles before restarting the Ba…",NOT
1130294694397829120,"RT @ThatQuirkyWife: I’d be marrying him because he loved me and completes me, not because of where he’d get my ring from. How horrible woul…",NOT
1123676594407657474,"RT @chaewwon: mbbs really said FUCK kihyun we want the spoon pen
https://t.co/MeL3i5leDQ",HOF
1126875766212452353,😂🤣🤣i look at everything,NOT
1126953293723336706,@SharonK00453169 Fuck yea 👊🏽👊🏽👊🏽👊🏽👊🏽👊🏽,HOF
1127001163310612481,NU’EST STARTED FROM THE BOTTOM NOW WE’RE NUMBER TWO,NOT
1126762759071232000,"look, i’m never shutting up about this https://t.co/dF9wASBXcH",NOT
1123569769679073280,RT @huudrich: you were supposed to double text me idiot,NOT
1126974470768529409,"RT @bIoach: [in a dimly lit cellar]
My son: today is career day at my school but I didn’t tell my dad because I think his job is boring! Co…",NOT
1126821626119643141,@ffffyuiop @macawcaw123 Damn why you gotta leak her nudes like that,NOT
1130134748813299712,I wanted to post an ass pic but I thought about this too.,HOF
1123651529234317312,@jarheadz88 Sick progress,HOF
1126970091898322944,RT @Lizzfizzzz: Karma is real . if you think you could get away with the evil things you do &amp; live a happy life you’re missing it period .,NOT
1123528195712663553,RT @redalphababe: Remainers please don’t boycott - instead vote for a remain party.  Just put your tribal instincts aside and vote for a go…,NOT
1123592230143442952,RT @JohnWHuber: So you’re only hearing from “former” FBI/DOJ officials. Thanks for confirming your sources are the corrupt ones who all got…,NOT
1123598022485651456,This needs to change. We need to do better. We need to show survivors that they matter and predators that their act… https://t.co/kUQykJaaSg,NOT
1130264642222206977,And now I kind of want a job making data visualizations for pornhub insights,HOF
1126843507824480256,"RT @lgbtmysterio: me to endgame steve: fuck you 

me to every other steve: you are my ride or die you are my home skillet biscot you know w…",HOF
1127080263710851072,"RT @Keegannnnn: 1) Fuck dem kids
2) fuck conservatives
3) IF I WANT BIRTH CONTROL BECAUSE I WANT TO BE RAWDOGGED IN THE BACK OF AN APPLEBEE…",HOF
1130109939504934913,Further proof that any organised religion is full-on bullshit,HOF
1126978035931066368,"@pauljasonklein my sister @paynejklein has birthday today, it would mean everything to her if you wished her a happ… https://t.co/7NpnVq5aPR",NOT
1130053547104432129,"RT @FromeneKa: Oh glory days, the 💧 are TRIGGERED. Couldn’t happen to better bunch of morons. People are sick of being told we are racist (…",HOF
1123778939619614724,RT @jamalaboutsport: @mariamb18 Thor needs to knock that clown Winker on his ass tomorrow,HOF
1126844233422450688,RT @OfficialChip: There will never be another @DDoubleE7. All u young spittaz tryna copy his style are fake fucking frauds. Shit versions.…,HOF
1130106625992339457,"RT @AmberRuddHR: ❌ Labour’s reckless plan would hand benefit payments to the rich and cut support to those that need it most.

👎 It would a…",NOT
1126798721025544193,"RT @prodnose: Good morning, everyone.
Following one of the worst days of my life I just want to formally apologise for the outrage I caused…",NOT
1126833089190219777,@cheezitking123 this what you get for tryna get kfc 😑😑😑😑😑as if popeyes isn't superior,NOT
1130037092845670400,earphones ko 😭😭😭😭😭😭😭,NOT
1127028455651123201,RT @nj_linguist: @realgonegirl @elivalley I think people need to realize that not all art is for everyone. People who find  @elivalley 's i…,NOT
1130285076858789889,"i’m tired as fuck. and man, physically ain’t SHIT. i’m mentally DRAINED. i’m fucking done bruh.",HOF
